Intersection,CrashCount,Latitude,Longitude
CST N TULLIS AVE & CST NE 57TH ST,1,39.1980438,-94.48497789999999
CST N CONGRESS AVE & RP 905162 MJ,1,39.0997265,-94.5785667
CST NW 123RD TER & CST SKYVIEW AVE,1,39.3177245,-94.6488699
CST NW 86TH ST & CST NW PRARIE VIEW RD,1,39.2504562,-94.6614609
CST N BELLEFONTAINE AVE & CST NE 119TH TER,1,39.310206,-94.5414232
CST N FARLEY AVE & CST NE 111TH ST,1,39.2941033,-94.47268489999999
CST WALLACE AVE & CST WINNER RD,1,39.1069273,-94.4832531
CST E 96TH ST & CST LESILIE AVE,1,38.94675660000001,-94.41275639999999
CST E 14TH ST & CST MONTGALL AVE,1,38.9196302,-94.5593791
CST 49TH TER & CST LEES SUMMIT RD,1,39.0298667,-94.38809959999999
CST E 59TH TER & CST HIGHLAND AVE,1,39.0188116,-94.56634799999999
CST DRURY AVE & CST E 98TH TER,1,38.9469414,-94.5252527
NORTH OF CST FRONT ST & PP PARKING LOT OF 7750 E FRONT ST,1,39.1299447,-94.4895418
CST N FLINTLOCK RD & CST NE 90 ST,1,39.25532,-94.46511720000001
CST N MERCIER ST & CST NW 66TH TER,1,39.2143337,-94.5957028
CST N COLORADO AVE & CST N RUSSELL RD,1,39.1662165,-94.51816219999999
CST DR MARTIN LUTHER KING DR & CST OAKLEY AVE,1,39.0347175,-94.5196802
IS 35 & RP 103724,1,37.9418219,-96.7515814
MO 150 & RP 1005559,1,39.0997265,-94.5785667
CST N GRACEMOR DR & CST N PALMER AVE,1,39.1933346,-94.4901915
CST BLUE RIDGE CUTFOFF & CST RAYTOWN RD,1,39.0367185,-94.4763735
CST E 91ST ST & CST INDIANA,1,38.96145449999999,-94.54934899999999
CST N MCCGEE & CST NW 111TH ST,1,39.2951003,-94.5772302
CST ROANOKE PWKY & CST WARD PARKWAY,1,39.0395095,-94.59744769999999
CST E 97TH ST & CST OAKLEY AVE,1,38.9485852,-94.524632
MO 150 & RP 1035736 EJ,1,39.0997265,-94.5785667
CST FARLEY AVE & CST STADIUM DRIVE,1,39.0578156,-94.4795237
CST N DIXON AVE & CST NW 87TH ST,1,39.2519235,-94.6261974
CST BLUE BKWY & CST SNI A BAR RD,1,39.0350936,-94.4953261
CST E 48TH ST & CST HADEN CT,1,39.0328936,-94.3977563
CST N FOUNTAIN HILLS DR & CST NW 93RD TER,1,39.262171,-94.5980275
CST 13TH ST & IS 70,1,39.0726379,-94.52677
CST WORLDS OF FUN DRIVE & PVT WORLDS OF FUN ENTRANCE,1,39.1772716,-94.4894838
CST E 21ST ST & CST TRACY AVE,1,39.0872774,-94.56785579999999
CST E 91ST ST & CST LEWIS AVE,1,38.9580391,-94.4859505
CST INTERNATIONAL CIR EJ & CST SOUTH INTERNATIONAL CIRCLE DR,1,39.2963182,-94.7151092
CST CAMPBELL ST & CST E 79TH TER,1,38.9844393,-94.5786464
CST 5TH ST & CST N BROADWAY BLVD,1,39.1084525,-94.5883958
ERM NORTH IS 435 MILE 430 & IS 435,1,39.1945658,-94.76269
EAST OF CST N BOARDWALK AVE & PP AT 8551 N BOARDWALK,1,39.25046,-94.6545664
CST N JACKSON AVE & CST NE RUSSELL RD,1,39.1663286,-94.5311432
CST MAY ST & CST W 6TH ST,1,39.106512,-94.5873676
CST 54TH ST & CST INDIANA AVE,1,39.0277354,-94.54586409999999
CST ANDREWS AVE & CST KENSINGTON AVE,1,38.9241837,-94.5396852
CST E 57TH ST & CST EASTERN AVE,1,39.0213378,-94.49976
CST E 41ST ST & CST W 41ST ST,1,39.0481417,-94.4539575
ALY ALLEY & CST E 16TH ST,1,39.0932588,-94.5378781
CST N WALROND AVE & CST NE 46TH ST,1,39.1773022,-94.5413894
CST E 133RD ST & CST LOCUST ST,1,38.8861041,-94.58974959999999
CST GILLIS ST & CST INDUSTRIAL TRFY,1,39.1122323,-94.571514
CST E 19TH ST & CST GROVE ST,1,39.0899114,-94.5656692
CST EQUITABLE RD SJ & CST UNIVERSAL AVE,1,39.1341797,-94.506101
CST E 72ND ST & CST LYDIA AVE,1,38.996807,-94.5708002
CST MERCIER ST & CST W 40TH ST,1,39.0551916,-94.6017105
CST NE 81ST TER & CST TROOST AVE,1,39.2409128,-94.5367069
CST E 45TH TERR & CST JACKSON AVE,1,39.0426096,-94.53551399999999
CST E 67TH ST & CST E 67TH TER,1,38.9992133,-94.4374199
PP 4240 BLUE RIDGE BLVD & WEST OF BLUE RIDGE BLVD,1,38.8959916,-94.56066310000001
CST N TOPPING AVE & CST NE 44TH ST,1,39.1733455,-94.51217679999999
CST BRISTOL AVE & CST EASTWOOD TFWY,1,39.0724415,-94.5349185
CST SCOTT ST & CST W 22ND ST,1,39.0869709,-94.5869577
CST RANDOLPH RD & RP 103655,1,39.0997265,-94.5785667
CST NW AMBASSADOR DR & CST NW SKWVIEW AVE,1,39.2639295,-94.6563293
CST NE 46TH ST & CST NE CHOUTEAU TFFY,1,39.17727199999999,-94.5395479
CST N LEWIS AVE & CST NE 112TH TER,1,39.2956134,-94.4742394
CST COLLEGE AVE & CST MOULTON AVE,1,39.0811027,-94.5444311
CST GLADSTONE BLVD & CST OAKLEY AVE,1,39.11896,-94.5159785
CST BELLAIRE AVE & CST SCARRITT AVE,1,39.1140697,-94.51279099999999
CST E 30TH ST & CST QUINCY AVE,1,39.0707649,-94.5240238
CST N CAMPBELL ST & CST NE 86TH ST,1,39.2499271,-94.5688133
CST FRONT ST & CST RIVERFRONT DR,1,39.1311753,-94.5421229
CST GENESSEE ST & CST W 42ND ST,1,39.0522289,-94.60526
CST LYDIA AVE & CST NE 79TH ST,1,39.2370539,-94.563337
NORTH OF CST NE VIVION RD & PP PARKING LOT AT 2630 NE VIVION RD,1,39.1875458,-94.54814429999999
CST CHOUTEAU TFWY & CST FRONT ST,1,39.1310685,-94.5321119
CST N WALROND AVE & CST NE 119TH TER,1,39.3102045,-94.54041319999999
RP 904720 & US 69,1,39.185164,-94.5504088
CST E 45TH ST & CST WABASH,1,39.0446559,-94.5553371
BRIDGE A6256 & RP 5467,1,39.0997265,-94.5785667
EAST OF CST N ANTIOCH RD & PP AT 5530 CHOUTEAU TRAFFICWAY,1,39.1939664,-94.5486028
PP 650 E 25TH ST & WEST OF CST HOLMES ST,1,39.0819954,-94.5772853
CST ROCKHURST RD & CST TROOST AVE,1,39.0326575,-94.57348359999999
IS 435 & RP 5503,1,39.1945658,-94.76269
CST LINDEN RD & CST W 67TH ST,1,39.0061839,-94.58932109999999
CST E 74TH TER & CST WYANDOTTE ST,1,38.9932474,-94.5918209
EAST OF CST N WYANDOTTE ST & PP PARKING LOT AT 150 NW BARRY RD,1,39.2468994,-94.58285
CST GRAND AVE & CST INDEPENDENCE AVE,1,39.1061109,-94.5448708
CST N NORTHWOOD AVE & CST ROANRIDGE RD,1,39.2041816,-94.6315824
CST BELLEVIEW AVE & CST W 81ST ST,1,38.9816586,-94.6016982
CST FRONT ST & CST TOPPING AVE,1,39.1304718,-94.5141836
CST E 26TH TER & CST TOPPING AVE,1,39.0767393,-94.5156291
CST CYPRESS AVE & CST E 45TH ST,1,39.0438462,-94.53225789999999
CST BANNISTER RD & CST JAMES A REED,1,38.9517573,-94.494033
CST E 110TH ST & CST WABASH AVE,1,38.9266194,-94.56091889999999
CST N CHURCH RD & CST NE COOKINGHAM DR,1,39.2663907,-94.4480249
CST E 70TH ST & CST JACKSON AVE,1,38.9991749,-94.5383403
CST CHERRY ST & CST E 70TH TER,1,39.0000133,-94.582191
CST PENNSYLVANIA AVE & CST W 73RD ST,1,39.2270153,-94.5881984
CST DITMAN AVE & CST NINTH ST,1,39.1000431,-94.48079640000002
CST RICHARDS ROAD & RP 934560,1,39.0997265,-94.5785667
CST N REINKING RD & CST NE 108TH ST,1,39.2886846,-94.5015746
CST BLUE RIDGE BLVD & CST E 97TH ST,1,38.9492272,-94.5081041
CST E 54TH ST & CST JACKSON AVE,1,39.0276346,-94.53662539999999
CST E 51ST ST & CST HEDGES AVE,1,39.029504,-94.4544603
CST ACCESS RD & RP 5899,1,39.0997265,-94.5785667
CST CLEVELAND AVE & CST E 72ND ST,1,38.99559259999999,-94.5430323
CST E 10TH ST & RP 902947,1,39.0997265,-94.5785667
CST E 11TH ST & CST PARK AVE,1,39.1002014,-94.5548281
CST N CHAUMIERE RD & CST NE 39TH ST,1,39.1648861,-94.5411535
CST CORRINGTON AVE & CST E 113TH ST,1,38.9179292,-94.5066114
CST RED BRIDGE RD & WOR 49,1,39.0330627,-94.4544139
CST N DRURY AVE & CST NE 41ST TER,1,39.1682086,-94.5157347
CST E 27TH ST & NOR 70,1,39.2220272,-94.6714068
CST JARBOE ST & CST W 45TH ST,1,39.0461791,-94.59951099999999
CST E 58TH ST & CST EUCLID AVE,1,39.0213704,-94.5624742
CST E 101ST ST & CST WHITE AVE,1,38.9421258,-94.5201179
CST W 49TH ST & CST WYANDOTTE ST,1,39.038625,-94.5894409
CST MAPLEWOODS PARKWAY & MO 152,1,39.2549704,-94.6047934
RP 227908 & US 71,1,39.0966226,-94.5729289
CST 58TH ST & CST N OAK TRFY,1,39.0220803,-94.5834058
CST N KLAMM ROAD & CST NW 64TH STREET,1,39.2106212,-94.65840209999999
CST N OAKLAND AVE & CST NE 87TH ST,1,39.2517665,-94.49002780000001
CST N BERKELEY DR & CST N CHAPEL WOODS LN,1,39.2218232,-94.6644726
CST N VIRGINIA AVE & CST NE 84TH TER,1,39.24778939999999,-94.563428
CST N MANNING CT & CST NE 108TH ST,1,39.28786729999999,-94.46790890000001
CST E 100TH ST & CST RICHMOND DR,1,38.94234,-94.49834380000001
CST CHIEFS WAY & CST RED COAT LN,1,39.0488265,-94.48155679999999
CST BROOKLYN AVE & CST E 70TH TER,1,38.9991421,-94.5614701
CST HARLEM RD & CST RICHARDS RD WJ,1,39.1249627,-94.5871477
CST N WALNUT ST & CST NE 54TH ST,1,39.19233029999999,-94.579669
CST ELMWOOD AVE & CST SEVENTH ST,1,39.1056778,-94.5872952
CST E 38TH ST & CST MYRTLE AVE,1,39.0566774,-94.5373845
CST E 62N ST & CST INDIANA AVE,1,39.013815,-94.5467795
CST N ROBINHOOD LN & CST NW 70TH TER,1,39.221474,-94.6220936
CST E 46TH ST & CST ELMWOOD AVE,1,39.0420098,-94.5312069
CST E 12TH ST & CST GARFIELD AVE,1,39.0990857,-94.5571973
CST SUMMIT ST & CST W 99TH ST,1,38.949033,-94.6013799
CST N BRIARCLIFF RD & CST NW BRIARCLIFF PKWY,1,39.1706356,-94.5861262
CST HILLCREST RD & US 470,1,39.0997265,-94.5785667
CST N MONROE AVE & CST NE 35TH ST,1,39.15782129999999,-94.53733609999999
CST MARSH AVE & CST WALLACE AVE,1,39.0323688,-94.4883469
PP 3201 SW TRAFFICWAY & WEST OF CST PENNSYLVANIA AVE,1,39.0693978,-94.5931178
CST CLAYMONT DR & CST N BRIARCLIFF RD,1,39.1668178,-94.5884943
CST NW BRIARCLIFF PKWY & RP 1017838 WJ,1,39.0997265,-94.5785667
CST ANDERSON AVE & CST MYRTLE AVE,1,39.11121,-94.53509129999999
PP 5815 NE 48TH ST & SOUTH OF CST NE 48TH ST,1,39.1801373,-94.5090525
CRD N STARK AVE & CST NE 116TH ST,1,39.3023366,-94.4734307
EAST OF CRD STATE LINE RD & PP 821 STATE LINE RD,1,39.1049283,-94.6068288
CST N GRANBY AVE & CST NW 79TH ST,1,39.2375102,-94.6258027
CST FOREST AVE & CST GREGORY BLVD,1,38.9987316,-94.5741721
CST NW LEES SUMMIT RD & CST NW LITTLE BLUE RD,1,39.0013134,-94.3886994
PP 11601 E US 40 HWY & WEST OF US 40,1,39.0465206,-94.4417074
CST PENNSYLVANIA AVE & CST SEVENTH ST,1,39.1056072,-94.59084899999999
CST SUMMIT ST & CST W 56TH ST,1,39.0266654,-94.5972613
CST N HARDESTY AVE & CST NE 57TH TER,1,39.198445,-94.5156763
CST NW PARKDALE CIR SJ & CST NW PARKDALE RD,1,39.1914209,-94.6478901
CST N CONANT AVE & CST NW 83RD ST,1,39.2449883,-94.6754194
CST N KENTUCKY AVE & CST N MANNING AVE,1,39.2751179,-94.4691458
CST E WINNER RD & CST POTTER AVE,1,39.1062272,-94.4890336
CST NE 56TH ST & CST NE SAN RAFAEL DR,1,39.1939259,-94.4823412
CST E 41ST ST & CST FLORA AVE,1,39.0522995,-94.5665391
CST BEIRUT CIRCLE & CST BEIRUT CIRCLE EXIT,1,39.2954385,-94.71384739999999
CST N OAK TFWY & CST NE 79TH TER,1,39.2380793,-94.5760289
CST INDEPENDENCE BLVD & CST MAPLE ST,1,38.8683642,-94.6506053
CST CORKILL RD & CST HANGER RD,1,39.0977622,-94.5757328
PP AT 8350 N BROADWAY ST & WEST OF CST N BROADWAY ST,1,39.2454618,-94.585636
CST W 91ST TER & CST WESTERN HILLS DR,1,38.963603,-94.6003276
CST E 39TH ST & CST EUCLID AVE WJ,1,39.055695,-94.5607414
CST COLLINS & CST TRUMAN RD,1,39.0963998,-94.5833556
CST E 78TH ST & CST LYDIA AVE,1,38.9851232,-94.5713895
CST NE VIVION RD & RP 905479,1,39.188085,-94.5443071
CST N OAK TRFY & CST NE 109TH ST,1,39.291841,-94.5754314
CST W 81ST ST & CST WASHINGTON ST,1,38.981431,-94.5959726
CST MEYER BLVD & CST WARD PKWY,1,39.0000236,-94.6030197
CST N WINDROSE CT & CST N WINDROSE DR EJ,1,39.259341,-94.5715696
CST HARDESTY & CST WINNER RD,1,39.1024816,-94.5124002
CST E 49TH TER & CST MANCHESTER AVE,1,39.0342671,-94.49589259999999
CST E 126TH ST & CST HOLMES RD,1,38.8983285,-94.5853815
CST MAY ST & CST W 7TH ST,1,39.1056815,-94.58739690000002
CST NE VIVION RD & RP 904719,1,39.188085,-94.5443071
EAST OF CST NKC DISTRICT STADIUM DR & PP 2800 NE SHOAL CREEK PKWY,1,39.288233,-94.54366879999999
CST E 44TH ST & CST HIGHLAND AVE,1,39.0468221,-94.56452290000001
CST INTERNATIONAL CIR & CST SOUTH INTERNATIONAL CIRCLE DR EJ,1,39.2963182,-94.7151092
CST 62ND ST & CST WARD PKWY,1,39.0154554,-94.6018935
CST INDEPENDENCE & CST NORTON,1,39.1057427,-94.5341857
CST N TROOST AVE & CST NE 43RD ST,1,39.1728253,-94.567494
CST CORRINGTON AVE & CST E 16TH ST,1,39.0911463,-94.4988728
CST E 45TH ST & CST WAYNE AVE,1,39.0450431,-94.56578619999999
CST GILLHAM RD NJ & CST LOCUST ST,1,39.05677,-94.5802679
CST PEERY AVE & CST TOPPING AVE,1,39.0985407,-94.51452019999999
CST CENTRAL ST & RP 909977,1,39.0997265,-94.5785667
CST E 43RD ST & CST ROCKHILL RD,1,39.0243631,-94.5762978
CST N OAK TRFY & CST NE 99TH ST,1,39.2734847,-94.5755569
CRD STATE LINE RD & CST W 37TH ST,1,39.0605695,-94.60727849999999
CST BANNISTER RD & CST PRYOR AVE,1,38.9442003,-94.41101139999999
CST BROADWAY BVLD & CST WESTPORT RD,1,39.0532849,-94.59055409999999
CST NE 48TH ST & CST NE GADDY RD,1,39.18091099999999,-94.5520166
PP 8970 NW SKYVIEW & WEST OF CST AMBASSADOR DR,1,39.25750379999999,-94.65318909999999
CST AMERISTAR DR & MO 210,1,39.1548703,-94.47712899999999
CST E 33RD ST & CST FOREST AVE,1,39.0668353,-94.57027699999999
CST WEST PENNWAY & IS 35,1,39.1522183,-94.5598183
PP AT 8301 N CHURCH RD & SOUTH OF MO 152,1,39.2430324,-94.46068679999999
CST BANNISTER & RP 6013,1,39.0997265,-94.5785667
CST 83RD ST & CST NW HAMPTON RD,1,39.2450094,-94.73319459999999
CST ANDERSON AVE & CST MONROE AVE,1,39.1112931,-94.53741149999999
CST HOLMES ST & RP 944966,1,39.0997265,-94.5785667
CST E 54TH ST & CST PHELPS RD,1,39.02224890000001,-94.3977307
CST BLUE PKWY & CST EASTWOOD TFWY,1,39.0370422,-94.512931
CST LITTLE BLUE RD & CST PROCTOR RD,1,39.0040231,-94.44011700000001
CST E 149TH TER & WOR 49,1,39.0330627,-94.4544139
MO 45 & RP 5533,1,39.0997265,-94.5785667
CST N KLAMM DR & CST NW PRAIRIE VIEW RD,1,39.2175836,-94.64542159999999
CST BLUE PKWY & CST DR MARTIN LUTHER KING JR BLVD,1,39.0247923,-94.5043853
CST N BELLEVIEW AVE & CST NW 113TH ST,1,39.2999555,-94.5920469
NORTH OF CST NE ENGLEWOOD RD & PP NW ENGLEWOOD RD,1,39.1957547,-94.5968726
CST N STALEY RD & CST OLIVE AVE,1,39.283209,-94.5475166
CST 60TH ST & CST N JEFFERSON AVE,1,39.2030003,-94.5877119
CST E 17TH STREET & CST HARDESTY AVE,1,39.090505,-94.5195432
CST W 3RD ST & US 169,1,39.2115143,-94.589467
CST FOURTH ST & CST OAK ST,1,39.0356349,-94.582642
CST N REVERE AVE & CST NW 103RD ST,1,39.2807162,-94.64995449999999
CST E 12TH ST & CST W 12TH ST,1,39.0999499,-94.58320859999999
CST W 34TH TER & CST WASHINGTON ST,1,39.0653355,-94.59165569999999
CST N OAK TRFY W & CST NE 90TH TER,1,39.2566406,-94.5758564
CST FORESTER RD & CST HICKORY ST,1,39.10399659999999,-94.6012933
CST N ANTIOCH RD & CST NE 52ND TER,1,39.1885524,-94.54879509999999
CST E 27TH ST & CST WHITE AVE,1,39.0758894,-94.5133908
CST E 39TH ST SJ & CST EUCLID AVE,1,39.0954002,-94.5584835
CST 85TH TER & CST N OAK TRFY,1,39.2485232,-94.5758795
ERM SOUTH IS 29 MILE 86 & IS 29,1,39.2251259,-94.6505079
CST 72ND ST & CST ROANRIDGE RD,1,39.2250643,-94.6494274
CST PENN DR & CST W 31TH ST,1,39.0714453,-94.5961972
CST NW BRIARCLIFF PKWY WJ & RP 1019511,1,39.0997265,-94.5785667
CST N GREEN HILLS RD & CST NW 65TH ST,1,39.2136906,-94.6314426
CST INDEPENDENCE BLVD & CST OLIVE ST EJ,1,39.1063958,-94.5532508
CST N CYPRESS AVE & CST NE 45TH TER,1,39.1754731,-94.52741379999999
CST W 5TH ST & RP 103719,1,39.0997265,-94.5785667
CST E 93RD ST & CST FAIRWOOD,1,38.95574149999999,-94.4994873
CST NW BARRY RD SJ & RP 279398,1,39.2468075,-94.6569937
CST BALES AVE & CST E 106TH TER,1,38.9337471,-94.5490256
CST NW HAMPTON & MO 152,1,39.2549704,-94.6047934
CST E 105TH ST & CST OAKLAND AVE,1,38.9339301,-94.5032918
PP 8751 NE PARVIN RD & SOUTH OF CST NE PARVIN RD,1,39.1688723,-94.47624019999999
CST CHERRY ST & CST E 72ND ST,1,38.9963559,-94.5823276
CST E 98TH ST & CST HOLMES RD,1,38.9494393,-94.5823025
CST BROOKLYN AVE & CST NE 113TH TERR,1,39.2987524,-94.5527669
CST FAIRMOUNT AVE & CST W 45TH ST,1,39.0463325,-94.60375239999999
CST WORLDS OF FUN DR & PVT WORLD'S OF FUN ENTRANCE,1,39.1772716,-94.4894838
CST N LOCUST DR WJ & CST NE 96TH TER,1,39.1703453,-94.5749528
CST RAYTOWN RD & PVT LANCER LN,1,39.0495527,-94.4892436
CST E 49TH ST & CST PARK AVE,1,39.0375132,-94.5580487
CST BELLEFONTAINE AVE & CST E 25TH ST,1,39.0805276,-94.5464695
PP PARKING LOT 2330 E MEYER BLVD & SOUTH OF CST E 63RD ST,1,39.0086651,-94.5603758
CST GRANDVIEW RD & CST PROSPECT AVE,1,38.9622756,-94.55632949999999
CST MAIN ST & CST W 5TH ST,1,39.1075628,-94.5869357
CST N CONGRESS AVE & CST NW 74TH ST,1,39.2295405,-94.6679802
CST MAIN ST & CST W 2ND ST,1,39.1100894,-94.5860577
CST E 34TH ST & CST FOREST AVE,1,39.0649943,-94.57050749999999
CST N BELLAIRE AVE & CST NE 40TH TER,1,39.1668899,-94.510756
CST INDEPENDENCE AVE & RP 103724 EJ,1,39.0997265,-94.5785667
CST BELLEFONTAINE AVE & CST E 73RD ST,1,38.994157,-94.55127139999999
MO 78 & RP 5914,1,39.0997265,-94.5785667
CST N MILREY DR & CST NW 78TH ST,1,39.2376024,-94.6622651
CST PENNSYLVANIA AVE & CST W 67TH TER,1,39.0065927,-94.5986642
CST N BELL ST & CST NW 67TH ST,1,39.2162061,-94.6010708
PP PARKING LOT AT 9000 NW SKYVIEW AVE & SOUTH OF CST SKYVIEW AVE,1,39.2599012,-94.6547595
CST N PLATTE PURCHASE DR WJ & CST NW 108TH ST,1,39.2892743,-94.6240666
PP PARKING LOT AT 10711 N CONGRESS AVE & SOUTH OF CST NW 108TH ST,1,39.2866275,-94.6677507
CST N PRATHER RD & CST N ROCK CREEK DR,1,39.1590017,-94.5554712
ERM NORTH IS 435 MILE 652 & IS 435,1,39.0986945,-94.4876066
CST E 110TH ST & CST HOLMES RD,1,38.9279738,-94.5831865
CST E 89TH ST & CST LAUREL AVE,1,38.9616962,-94.4776179
CST E 89TH TER & CST EASTERN AVE,1,38.961843,-94.5028166
CST ECONOMY PARKING ACCESS RD & CST N BANGKOK AVE,1,39.3132733,-94.7011329
CST W 77TH TER & CST WARD PKWY,1,38.9882313,-94.6037241
EAST OF CST TROOST AVE & PP PARKING LOT AT 4905 TROOST AVE,1,39.037143,-94.5729008
CST N ARLINGTON AVE & CST NE 112TH ST,1,39.2955064,-94.4639962
CST SUMMIT ST & CST W 34TH ST,1,39.0659138,-94.5961932
CST JACKSON AVE & US 24,1,39.083865,-94.5413747
CST E 6TH ST & CST GLADSTONE AVE,1,39.1052402,-94.54598490000001
CST E 17TH ST & CST THE PASEO,1,39.0920842,-94.5641788
CST E 16TH ST & CST LYDIA AVE,1,39.0939481,-94.56589939999999
CST NE 108TH STREET & MO 291,1,39.2885548,-94.4722013
CO PASEO BLVD TO PASEO BLVD EJ & RP 103767,1,39.0997265,-94.5785667
CST STATE LINE RD & CST W 73RD ST,1,38.9966145,-94.6079115
CST N NODAWAY & CST NW BARRY RD,1,39.2468769,-94.6777087
CST N HELENA AVE & CST NW 56TH ST,1,39.1957798,-94.6490658
CST N RANDOLPH RD & CST NE 46TH ST,1,39.1773508,-94.49368849999999
CST N NORTON AVE & CST NE 88TH TER,1,39.2536005,-94.5305128
CST N HIGHLAND AVE & CST NE 51ST ST,1,39.18674559999999,-94.5575654
PP PARKING LOT AT 9601 E US 40 & SOUTH OF US 40,1,39.0018994,-92.7336228
ERM SOUTH IS 435 MILE 496 & IS 435,1,39.0986945,-94.4876066
CST DARTMOUTH RD & CST MAIN ST,1,39.0009319,-94.58914759999999
CST E 43RD ST & CST HARDESTY AVE,1,39.0449776,-94.52646209999999
CST N TRACY AVE & CST NE 119TH ST,1,39.3082261,-94.56322019999999
CST N CHARLOTTE ST & CST NE 119TH ST,1,39.3083522,-94.5681097
CST NE ENGLEWOOD RD & CST OAK TREE LN,1,39.1956118,-94.5667484
ERM SOUTH IS 435 MILE 410 & IS 435,1,39.1339451,-94.4991332
CST N BOOTH AVE & CST NE 115TH TER,1,39.3016034,-94.4775176
CST E 14TH ST & CST LOCUST ST,1,37.9642529,-91.8318334
CST N HICKORY AVE & CST NW 68TH ST,1,39.2174194,-94.5976398
CST N LUCERNE AVE & CST TOM WATSON PKWY,1,39.2104749,-94.65257849999999
RP 904719 & SP 69 NJ,1,38.9185379,-94.63785639999999
CST E 41ST ST & CST VINEYARD RD,1,39.0504793,-94.524576
CST CLEVELAND AVE & CST E 69TH TER,1,39.0009001,-94.5427765
ERM NORTH IS 435 MILE 358 & IS 435,1,39.1945658,-94.76269
CST BLUE RIDGE BLVD & CST E 114TH TER,1,38.9172082,-94.5114541
CST SOUTHWEST BLVD & CST W 28TH ST8,1,39.0772689,-94.6014572
CST THE PASEO BLVD & IS 70,1,39.0261493,-94.5675748
CST E 66TH ST & CST HOLMES RD,1,39.008295,-94.5794566
IS 29 & RP 5530,1,44.0601515,-96.7587425
IS 49 SJ & RP 5934,1,35.322275,-94.2916567
ERM SOUTH IS 29 MILE 1500 & IS 29,1,39.2251259,-94.6505079
CST N OAK TFWY & CST NE BARRY RD,1,39.2454839,-94.57591219999999
CST N BELLEVIEW AVE & CST NW 70TH ST,1,39.2214742,-94.59164779999999
ERM EAST IS 435 MILE 438 & IS 435,1,39.1945658,-94.76269
CST E 46TH ST & CST ROCKHILL RD,1,39.0436899,-94.5793087
CST CENTRAL ST & CST W 17TH ST,1,39.0928343,-94.5873409
CST NW 80TH ST & EOR 169,1,39.2115143,-94.589467
PP PRIVATE PROPERTY & SOUTH OF CST THUNDERBIRD RD,1,38.851308,-94.5523069
CST NW COOKINGHAM DR & EOR 435,1,39.3110205,-94.6649833
CST MAIN ST & CST W 62ND ST,1,39.0155085,-94.5980006
CST N COSBY AVE & CST N ST CLAIR AVE,1,39.24420010000001,-94.647431
CST CENTRAL ST & CST W 100TH TER,1,38.9460779,-94.59477389999999
CST E 3RD ST & CST MAIN ST,1,39.1098652,-94.5833732
CST N MARSH AVE & CST NE 109TH PL,1,39.29249739999999,-94.48195659999999
CST E 66TH TER & CST GRAND AVE,1,39.0075753,-94.5870161
CST E 46TH ST & CST LEXINGTON CT,1,39.0437036,-94.5659634
NORTH OF CST W 40TH ST & PP PARKING LOT AT 3955 BROADWAY BLVD,1,39.0545712,-94.59055750000002
RP 1003086 & US 71 SJ,1,39.0966226,-94.5729289
CST GENESSEE ST & CST W 34TH TER,1,39.0660774,-94.6054334
CST N POLK AVE & CST NW 72ND ST,1,39.2248893,-94.6370764
CST N BRIGHTON AVE & CST NE 81ST ST,1,39.2406573,-94.52073039999999
CST SMALLEY TERRACE & US 40,1,39.0685683,-94.4999723
CST BOGOTA ST & CST OTTAWA AVE,1,39.303174,-94.7228106
IS 670 EJ & RP 944965,1,39.0997265,-94.5785667
CST N FARLEY AVE & CST NE 89TH ST,1,39.25383799999999,-94.47313319999999
ERM NORTH IS 435 MILE 702 & IS 435,1,39.0986945,-94.4876066
CST E 44TH ST & CST ELMWOOD AVE,1,39.0456387,-94.5310027
PVT DUBINER CIR & PVT STADIUM ENTRANCE A DR,1,39.0528502,-94.486781
ERM NORTH IS 29 MILE 160 & IS 29,1,39.2251259,-94.6505079
CST BLUE HILLS RD & CST E 61ST ST,1,39.0163923,-94.5685178
BRIDGE A1605 & US 169,1,39.2115143,-94.589467
CRD NW PARADISE VALLEY RD & CST N HELENA AVE,1,39.18837449999999,-94.65017879999999
RP 1039745 & US 169,1,39.2115143,-94.589467
CST N COSBY & CST TOM WATSON PKWY,1,39.2105725,-94.6467412
CST BELLEFONTAINE AVE & CST E 33RD ST,1,39.0660719,-94.5473451
CST BANNISTER RD & CST FREEDOM ST,1,38.9665569,-94.8467811
ERM ERM NORTH IS 435 MILE 540 & IS 435,1,39.0986945,-94.4876066
RP 1089144 & US 71,1,39.0966226,-94.5729289
CST N COUNTRY CLUB LN SJ & CST WINTER AVE,1,39.2323759,-94.6633747
BRIDGE A0507 & IS 70,1,39.0726379,-94.52677
CST N BEACON AVE & CST NE 48TH CT,1,39.1804769,-94.5069894
CST E 50TH ST & CST MANCHESTER AVE,1,39.03366460000001,-94.4951128
CST ASKEW AVE & CST E 20TH ST,1,39.087578,-94.5404545
CST NW 77TH TER & CST TEAL CT,1,38.9784683,-94.3922083
RP 1039735 & US 40 WJ,1,39.0685683,-94.4999723
BRIDGE A4446 & CST BLUE PKWY,1,38.9737732,-94.440939
ERM WEST IS 470 MILE 08 & IS 470,1,38.9385182,-94.4986725
CST N GLADSTONE AVE & CST NE 48TH TER,1,39.18155350000001,-94.5437715
CST BROOKLYN AVE & CST E 8TH ST,1,39.1037132,-94.5558295
CST E 29TH ST & CST NORTON AVE,1,39.0724575,-94.535455
